Subject	Block	Trial	Operation	Side	SOA	Delay	Delayjitter	VOTtoj	Responsetoj	Accuracytoj	Respright
3	4	94	0	1	110	250	-40	902.9045	1	1	1
3	4	95	0	1	20	250	40	903.0308	1	1	1
3	4	96	0	1	20	750	-40	1203.626	1	1	1
3	5	97	0	-1	-40	250	40	1203.273	1	0	1
3	5	98	0	1	40	750	-80	752.9607	1	1	1
3	5	99	0	1	110	250	80	752.9982	1	1	1
3	5	100	0	-1	-70	250	80	902.8571	-1	1	0
3	5	101	0	-1	-40	1500	-80	902.9373	-1	1	0
3	5	102	0	1	70	250	-40	752.8485	1	1	1
3	5	103	0	1	40	250	-40	1053.281	-1	0	0
3	5	104	0	1	70	750	40	1353.611	1	1	1
3	5	105	0	-1	-110	1500	-80	753.106	-1	1	0
3	5	106	0	1	110	750	80	902.9767	1	1	1
3	5	107	0	1	110	750	-40	602.7215	1	1	1
3	5	108	0	-1	-110	250	40	752.9109	-1	1	0
3	5	109	0	-1	-70	250	40	752.9575	-1	1	0
3	5	110	0	1	20	1500	-80	1053.204	1	1	1
3	5	111	0	1	20	250	-40	902.8847	-1	0	0
3	5	112	0	-1	-40	1500	-40	1053.034	-1	1	0
3	5	113	0	1	40	750	40	752.8908	1	1	1
3	5	114	0	1	40	250	-80	1053.059	1	1	1
3	5	115	0	1	70	250	-80	902.8966	1	1	1
3	5	116	0	1	110	250	-40	752.9421	1	1	1
3	5	117	0	-1	-20	1500	-80	902.9483	1	0	1
3	5	118	0	-1	-20	1500	40	903.3277	1	0	1
3	5	119	0	-1	-110	1500	-40	753.0424	-1	1	0
3	5	120	0	1	20	1500	-40	902.9748	1	1	1
3	5	121	0	-1	-110	750	40	753.0712	-1	1	0
3	5	122	0	-1	-40	250	80	753.3851	1	0	1
3	5	123	0	-1	-40	250	-40	903.2358	-1	1	0
3	5	124	0	-1	-20	1500	80	1053.35	-1	1	0
3	5	125	0	-1	-20	250	-40	1053.482	-1	1	0
3	5	126	0	-1	-70	250	-40	902.9286	-1	1	0
3	5	127	0	1	110	1500	-40	602.943	1	1	1
3	5	128	0	-1	-20	750	-80	902.9392	-1	1	0
3	5	129	0	1	40	750	-80	752.8509	1	1	1
3	5	130	0	-1	-70	1500	-40	902.9159	-1	1	0
3	5	131	0	-1	-40	1500	80	903.4059	-1	1	0
3	5	132	0	-1	-110	250	40	903.0269	-1	1	0
3	5	133	0	1	110	750	-80	902.9321	1	1	1
3	5	134	0	1	70	1500	40	902.9305	-1	0	0
3	5	135	0	1	20	1500	40	1053.11	1	1	1
3	5	136	0	1	70	250	80	902.9373	1	1	1
3	5	137	0	1	110	1500	-40	753.0163	1	1	1
3	5	138	0	-1	-20	250	-40	902.8674	1	0	1
3	5	139	0	-1	-110	1500	40	753.0274	-1	1	0
3	5	140	0	-1	-40	250	-80	1052.987	1	0	1
3	5	141	0	-1	-110	250	-40	753.2595	-1	1	0
3	5	142	0	-1	-20	250	40	1203.394	1	0	1
3	5	143	0	1	40	1500	40	753.0219	1	1	1
3	5	144	0	1	20	1500	-40	902.7951	1	1	1
3	6	145	0	1	110	250	40	753.2347	1	1	1
3	6	146	0	1	110	250	-80	752.6191	1	1	1
3	6	147	0	-1	-110	750	40	902.9191	-1	1	0
3	6	148	0	-1	-70	750	80	902.9144	-1	1	0
3	6	149	0	-1	-20	1500	-40	1053.053	1	0	1
3	6	150	0	1	70	1500	80	1203.732	1	1	1
3	6	151	0	1	40	250	40	902.9191	1	1	1
3	6	152	0	1	20	750	80	902.8938	1	1	1
3	6	153	0	1	20	750	-80	752.3945	1	1	1
3	6	154	0	-1	-40	1500	-40	902.9803	-1	1	0
3	6	155	0	1	20	750	-80	902.5207	1	1	1
3	6	156	0	1	110	750	80	902.5705	1	1	1
3	6	157	0	1	40	750	-40	903.1939	1	1	1
3	6	158	0	1	40	750	80	902.9827	1	1	1
3	6	159	0	-1	-40	250	-40	902.8295	-1	1	0
3	6	160	0	1	70	250	80	752.9208	1	1	1
3	6	161	0	-1	-20	750	-80	902.9961	-1	1	0
3	6	162	0	-1	-110	750	-80	902.9432	-1	1	0
3	6	163	0	-1	-70	1500	80	902.8235	-1	1	0
3	6	164	0	1	70	750	-80	752.9784	1	1	1
3	6	165	0	1	40	750	40	752.9354	1	1	1
3	6	166	0	-1	-20	1500	-40	1203.171	1	0	1
3	6	167	0	1	70	1500	-80	903.203	1	1	1
3	6	168	0	1	40	750	80	902.9151	1	1	1
3	6	169	0	1	40	250	40	903.0569	1	1	1
3	6	170	0	1	110	1500	80	903.079	1	1	1
3	6	171	0	1	20	750	40	1053.002	1	1	1
3	6	172	0	-1	-110	250	-40	903.3909	-1	1	0
3	6	173	0	1	40	1500	-80	903.0162	1	1	1
3	6	174	0	-1	-70	750	80	903.2847	-1	1	0
3	6	175	0	1	40	250	-40	752.9267	1	1	1
3	6	176	0	-1	-40	250	-80	903.3167	-1	1	0
3	6	177	0	1	110	250	80	752.9259	1	1	1
3	6	178	0	1	20	250	40	1053.09	1	1	1
3	6	179	0	-1	-110	750	-40	602.6532	-1	1	0
3	6	180	0	1	70	250	40	752.9077	1	1	1
3	6	181	0	1	110	1500	-80	1053.545	1	1	1
3	6	182	0	1	40	1500	-40	903.0304	1	1	1
3	6	183	0	1	110	1500	-80	903.1066	1	1	1
3	6	184	0	-1	-20	250	-80	1053.173	1	0	1
3	6	185	0	1	40	1500	80	752.922	1	1	1
3	6	186	0	-1	-20	1500	80	753.0191	1	0	1
3	6	187	0	-1	-70	1500	-40	752.8998	-1	1	0
3	6	188	0	-1	-40	250	40	902.5961	-1	1	0
3	6	189	0	-1	-70	250	-40	902.9629	-1	1	0
3	6	190	0	-1	-20	250	-80	903.0162	1	0	1
3	6	191	0	-1	-20	750	-40	903.1963	-1	1	0
3	6	192	0	-1	-20	750	-40	902.8915	-1	1	0
4	3	1	0	-1	-70	250	40	752.8963	-1	1	0
4	3	2	0	-1	-20	250	40	1353.975	1	0	1
4	3	3	0	-1	-110	1500	-80	903.1161	-1	1	0
4	3	4	0	-1	-20	1500	-40	1053.031	-1	1	0
4	3	5	0	-1	-40	750	-40	1353.739	-1	1	0
4	3	6	0	1	20	250	40	1203.536	1	1	1
4	3	7	0	-1	-20	250	80	1203.829	1	0	1
4	3	8	0	-1	-70	1500	-80	1053.084	-1	1	0
4	3	9	0	1	70	1500	-40	1053.257	1	1	1
4	3	10	0	-1	-70	750	40	1203.502	-1	1	0
4	3	11	0	-1	-20	750	-40	1353.433	-1	1	0
4	3	12	0	-1	-40	1500	-80	1353.75	-1	1	0
4	3	13	0	1	20	250	80	1203.399	-1	0	0
4	3	14	0	1	70	750	80	752.7494	1	1	1
4	3	15	0	-1	-40	250	80	1353.916	1	0	1
4	3	16	0	1	110	750	-40	752.8118	1	1	1
4	3	17	0	-1	-70	1500	80	903.0332	-1	1	0
4	3	18	0	-1	-70	250	-80	1203.427	-1	1	0
4	3	19	0	-1	-40	250	80	1504.654	-1	1	0
4	3	20	0	-1	-110	750	-40	1203.666	-1	1	0
4	3	21	0	-1	-40	1500	-80	1503.972	1	0	1
4	3	22	0	1	40	250	40	903.5015	1	1	1
4	3	23	0	1	20	250	-40	1053.105	1	1	1
4	3	24	0	1	70	750	40	903.0387	1	1	1
4	3	25	0	-1	-110	750	-80	1353.62	-1	1	0
4	3	26	0	-1	-70	250	-40	1353.321	-1	1	0
4	3	27	0	-1	-20	750	-80	1053.872	-1	1	0
4	3	28	0	1	20	1500	40	1655.25	-1	0	0
4	3	29	0	-1	-70	1500	-80	1053.135	-1	1	0
4	3	30	0	1	20	750	40	452.6703	-1	0	0
4	3	31	0	1	40	1500	-40	1654.866	-1	0	0
4	3	32	0	1	110	250	-40	1053.368	1	1	1
4	3	33	0	-1	-20	750	80	1354.282	-1	1	0
4	3	34	0	1	70	1500	-80	752.7699	1	1	1
4	3	35	0	1	20	750	80	1353.691	1	1	1
4	3	36	0	1	20	250	40	1353.775	1	1	1
4	3	37	0	1	40	750	40	753.0068	1	1	1
4	3	38	0	-1	-40	1500	40	902.9309	1	0	1
4	3	39	0	-1	-40	250	40	NA	-1	1	0
4	3	40	0	-1	-110	250	80	1353.693	-1	1	0
4	3	41	0	1	110	750	-80	752.7648	1	1	1
4	3	42	0	-1	-70	750	40	1504.431	-1	1	0
4	3	43	0	-1	-110	750	40	1203.538	-1	1	0
4	3	44	0	-1	-70	750	-80	902.9384	-1	1	0
4	3	45	0	1	40	1500	80	1654.637	1	1	1
4	3	46	0	1	70	1500	80	1053.058	1	1	1
4	3	47	0	1	110	250	80	752.9125	1	1	1
4	3	48	0	1	110	750	40	602.8076	1	1	1
4	4	49	0	-1	-40	750	80	903.0111	-1	1	0
4	4	50	0	-1	-40	250	-80	752.8477	-1	1	0
4	4	51	0	-1	-70	750	-80	1053.562	-1	1	0
4	4	52	0	-1	-20	250	80	753.0384	-1	1	0
4	4	53	0	1	20	750	-40	902.9369	1	1	1
4	4	54	0	-1	-20	1500	40	1053.403	1	0	1
4	4	55	0	-1	-20	250	-40	1353.379	-1	1	0
4	4	56	0	-1	-110	250	-80	1805.097	-1	1	0
4	4	57	0	1	40	250	-80	1354.414	1	1	1
4	4	58	0	1	40	250	-80	753.1107	1	1	1
4	4	59	0	1	20	250	80	1053.392	1	1	1
4	4	60	0	-1	-20	1500	-80	753.0669	1	0	1
4	4	61	0	1	40	1500	40	903.0865	1	1	1
4	4	62	0	1	20	750	-80	902.9151	1	1	1
4	4	63	0	-1	-20	1500	80	1203.601	1	0	1
4	4	64	0	-1	-20	1500	-80	1053.109	-1	1	0
4	4	65	0	1	40	1500	-80	903.0537	1	1	1
4	4	66	0	-1	-70	1500	40	1804.914	-1	1	0
4	4	67	0	1	40	750	80	1353.438	1	1	1
4	4	68	0	-1	-40	750	-40	1655.195	1	0	1
4	4	69	0	1	110	750	-40	752.6464	1	1	1
4	4	70	0	-1	-20	750	40	1504.018	1	0	1
4	4	71	0	1	110	1500	-80	1203.561	1	1	1
4	4	72	0	-1	-110	1500	-40	602.8119	-1	1	0
4	4	73	0	1	110	750	-80	1053.169	1	1	1
4	4	74	0	1	110	250	-40	903.1134	1	1	1
4	4	75	0	1	20	750	-40	903.0948	1	1	1
4	4	76	0	-1	-110	750	-80	1353.915	1	0	1
4	4	77	0	-1	-40	250	-40	1203.782	1	0	1
4	4	78	0	-1	-110	250	80	1504.31	-1	1	0
4	4	79	0	-1	-110	1500	-40	903.0628	-1	1	0
4	4	80	0	-1	-40	1500	40	903.0924	-1	1	0
4	4	81	0	1	20	1500	40	752.7936	-1	0	0
4	4	82	0	1	40	750	80	1353.334	-1	0	0
4	4	83	0	-1	-110	250	-40	1504.695	-1	1	0
4	4	84	0	1	20	250	-80	902.8919	-1	0	0
4	4	85	0	-1	-110	750	40	752.965	-1	1	0
4	4	86	0	1	70	1500	-40	903.0802	1	1	1
4	4	87	0	1	70	1500	80	1503.969	1	1	1
4	4	88	0	-1	-40	250	-80	1053.293	1	0	1
4	4	89	0	-1	-110	1500	80	752.8959	-1	1	0
4	4	90	0	-1	-70	1500	80	1053.309	-1	1	0
4	4	91	0	1	110	250	-80	902.9049	1	1	1
4	4	92	0	-1	-110	750	-40	752.8015	-1	1	0
4	4	93	0	1	40	750	40	1053.13	1	1	1
4	4	94	0	-1	-70	750	80	1203.422	-1	1	0
4	4	95	0	1	20	1500	80	1353.975	1	1	1
4	4	96	0	1	110	750	80	752.999	1	1	1
4	5	97	0	1	40	1500	-80	1203.668	1	1	1
4	5	98	0	1	70	250	40	602.8423	1	1	1
4	5	99	0	-1	-40	1500	-40	602.3041	-1	1	0
4	5	100	0	-1	-40	250	-40	903.0877	-1	1	0
4	5	101	0	1	70	250	-40	752.9058	1	1	1
4	5	102	0	1	70	1500	-80	602.8332	1	1	1
4	5	103	0	1	40	1500	-40	602.6018	1	1	1
4	5	104	0	1	40	250	-40	753.0361	1	1	1
4	5	105	0	-1	-110	250	-80	903.081	-1	1	0
4	5	106	0	1	40	750	-80	1353.751	1	1	1
4	5	107	0	-1	-70	1500	40	753.2054	-1	1	0
4	5	108	0	-1	-70	750	-40	752.8236	-1	1	0
4	5	109	0	1	40	750	-40	752.9145	1	1	1
4	5	110	0	-1	-20	250	-80	1203.645	-1	1	0
4	5	111	0	-1	-70	250	40	753.0057	-1	1	0
4	5	112	0	1	20	1500	-80	1503.918	1	1	1
4	5	113	0	-1	-20	750	40	1504.828	1	0	1
4	5	114	0	-1	-40	1500	-40	902.8907	-1	1	0
4	5	115	0	1	40	1500	40	903.1457	1	1	1
4	5	116	0	-1	-20	750	-80	1654.843	-1	1	0
4	5	117	0	1	110	1500	40	903.1982	1	1	1
4	5	118	0	-1	-40	750	40	NA	NA	0	NA
4	5	119	0	1	70	250	80	903.1059	1	1	1
4	5	120	0	1	40	750	-80	902.7505	-1	0	0
4	5	121	0	-1	-110	750	80	603.0026	-1	1	0
4	5	122	0	1	70	750	-80	903.1473	1	1	1
4	5	123	0	-1	-20	250	-80	1503.918	-1	1	0
4	5	124	0	1	40	250	40	902.9199	1	1	1
4	5	125	0	-1	-20	250	-40	1655.006	-1	1	0
4	5	126	0	1	110	750	40	753.0436	1	1	1
4	5	127	0	-1	-70	1500	-40	1203.645	-1	1	0
4	5	128	0	-1	-40	1500	80	752.8082	-1	1	0
4	5	129	0	-1	-20	750	80	1203.212	-1	1	0
4	5	130	0	1	70	750	-40	902.878	1	1	1
4	5	131	0	-1	-40	750	40	1052.977	-1	1	0
4	5	132	0	-1	-40	750	80	902.9586	-1	1	0
4	5	133	0	-1	-40	750	-80	752.9058	-1	1	0
4	5	134	0	-1	-70	750	80	753.1024	-1	1	0
4	5	135	0	-1	-110	250	-40	602.6595	-1	1	0
4	5	136	0	-1	-110	250	40	452.7066	-1	1	0
4	5	137	0	-1	-40	250	40	602.712	-1	1	0
4	5	138	0	1	20	1500	-40	752.9097	-1	0	0
4	5	139	0	1	70	250	-80	752.8892	-1	0	0
4	5	140	0	1	70	250	80	1654.819	1	1	1
4	5	141	0	-1	-110	750	80	1203.509	-1	1	0
4	5	142	0	1	110	1500	80	752.8991	1	1	1
4	5	143	0	1	20	750	40	1203.472	-1	0	0
4	5	144	0	1	40	250	-40	1203.613	1	1	1
4	6	145	0	-1	-20	250	40	1353.724	-1	1	0
4	6	146	0	-1	-110	1500	40	1353.388	-1	1	0
4	6	147	0	-1	-70	250	80	603.0721	1	0	1
4	6	148	0	-1	-110	250	40	602.7483	-1	1	0
4	6	149	0	1	110	250	80	752.813	1	1	1
4	6	150	0	1	110	250	40	602.3456	1	1	1
4	6	151	0	1	70	250	40	602.926	1	1	1
4	6	152	0	1	110	1500	40	603.0982	1	1	1
4	6	153	0	1	20	1500	80	1053.068	1	1	1
4	6	154	0	-1	-40	750	-80	1203.454	-1	1	0
4	6	155	0	1	110	750	80	902.8634	1	1	1
4	6	156	0	-1	-20	1500	40	602.7704	1	0	1
4	6	157	0	1	20	750	-80	1203.498	1	1	1
4	6	158	0	1	110	1500	-40	1052.998	1	1	1
4	6	159	0	1	70	750	80	753.0029	1	1	1
4	6	160	0	-1	-70	250	-40	1053.273	-1	1	0
4	6	161	0	-1	-110	1500	80	753.3989	-1	1	0
4	6	162	0	-1	-70	750	-40	1052.935	-1	1	0
4	6	163	0	1	70	750	-40	NA	-1	0	0
4	6	164	0	1	70	250	-80	1354.007	1	1	1
4	6	165	0	1	110	1500	-40	602.7693	1	1	1
4	6	166	0	-1	-20	1500	-40	1203.639	-1	1	0
4	6	167	0	1	70	750	40	903.2681	1	1	1
4	6	168	0	1	110	250	40	752.9784	1	1	1
4	6	169	0	1	70	750	-80	1203.416	1	1	1
4	6	170	0	-1	-110	1500	-80	903.0893	-1	1	0
4	6	171	0	1	20	250	-80	1053.534	-1	0	0
4	6	172	0	1	40	750	-40	1203.616	1	1	1
4	6	173	0	1	40	250	80	1353.344	-1	0	0
4	6	174	0	-1	-110	1500	40	753.2414	-1	1	0
4	6	175	0	-1	-70	1500	-40	753.1411	-1	1	0
4	6	176	0	1	40	1500	80	1053.309	1	1	1
4	6	177	0	1	110	1500	80	1504.437	1	1	1
4	6	178	0	1	70	1500	40	752.946	1	1	1
4	6	179	0	1	70	1500	40	903.0751	1	1	1
4	6	180	0	1	20	1500	-80	1353.686	1	1	1
4	6	181	0	1	110	1500	-80	1654.7	-1	0	0
4	6	182	0	1	20	1500	-40	1805.147	1	1	1
4	6	183	0	-1	-70	250	-80	1354.223	-1	1	0
4	6	184	0	1	110	250	-80	1203.639	1	1	1
4	6	185	0	1	40	250	80	902.9989	1	1	1
4	6	186	0	-1	-20	750	-40	1353.846	1	0	1
4	6	187	0	-1	-70	250	80	1353.661	-1	1	0
4	6	188	0	1	20	250	-40	1353.462	-1	0	0
4	6	189	0	-1	-40	1500	80	903.0123	-1	1	0
4	6	190	0	-1	-20	1500	80	1504.406	-1	1	0
4	6	191	0	1	20	750	80	1655.083	-1	0	0
4	6	192	0	1	70	250	-40	1053.76	1	1	1
5	3	1	0	-1	-40	1500	-40	752.9721	-1	1	0
5	3	2	0	1	20	1500	80	1202.992	-1	0	0
5	3	3	0	-1	-110	250	-80	752.9303	-1	1	0
5	3	4	0	1	40	1500	40	1804.529	-1	0	0
5	3	5	0	-1	-70	1500	-40	1053.368	-1	1	0
5	3	6	0	-1	-40	750	80	1355.77	-1	1	0
5	3	7	0	1	40	250	-80	NA	NA	0	NA
5	3	8	0	-1	-110	1500	-40	752.7936	-1	1	0
5	3	9	0	1	40	1500	40	1053.16	1	1	1
5	3	10	0	1	70	750	40	1053.077	1	1	1
5	3	11	0	1	110	250	80	1203.214	1	1	1
5	3	12	0	-1	-40	750	-40	902.9076	-1	1	0
5	3	13	0	-1	-40	1500	-80	902.9305	1	0	1
5	3	14	0	1	110	750	80	1353.453	1	1	1
5	3	15	0	1	40	250	-40	1805.099	1	1	1
5	3	16	0	-1	-70	750	80	903.0269	-1	1	0
5	3	17	0	-1	-40	750	40	752.9133	-1	1	0
5	3	18	0	-1	-40	1500	40	753.0546	-1	1	0
5	3	19	0	-1	-110	750	40	903.0119	-1	1	0
5	3	20	0	1	70	250	80	752.9314	1	1	1
5	3	21	0	-1	-70	250	-80	752.9484	-1	1	0
5	3	22	0	-1	-70	750	40	902.9444	-1	1	0
5	3	23	0	-1	-110	1500	80	602.8735	-1	1	0
5	3	24	0	1	70	750	-40	1203.248	1	1	1
5	3	25	0	-1	-110	750	80	752.9685	-1	1	0
5	3	26	0	-1	-20	250	-80	1353.358	-1	1	0
5	3	27	0	1	40	1500	-40	1203.359	1	1	1
5	3	28	0	-1	-40	750	-80	1203.241	-1	1	0
5	3	29	0	-1	-70	250	40	1053.293	-1	1	0
5	3	30	0	-1	-20	750	40	1203.213	-1	1	0
5	3	31	0	1	110	1500	40	752.9776	1	1	1
5	3	32	0	-1	-70	750	40	903.0281	-1	1	0
5	3	33	0	-1	-70	250	-80	752.8126	-1	1	0
5	3	34	0	-1	-40	250	-80	753.0716	-1	1	0
5	3	35	0	1	70	750	40	602.9852	1	1	1
5	3	36	0	-1	-110	1500	-40	602.8064	-1	1	0
5	3	37	0	-1	-20	1500	40	1053.074	-1	1	0
5	3	38	0	1	20	250	80	1203.431	-1	0	0
5	3	39	0	-1	-70	750	-40	1053.167	-1	1	0
5	3	40	0	1	20	250	-80	1203.413	-1	0	0
5	3	41	0	-1	-20	750	40	1053.089	-1	1	0
5	3	42	0	1	110	750	-40	752.8071	1	1	1
5	3	43	0	-1	-40	250	40	1504.677	-1	1	0
5	3	44	0	1	110	250	80	752.9772	1	1	1
5	3	45	0	1	20	1500	-80	1504.667	-1	0	0
5	3	46	0	1	110	250	40	752.8067	1	1	1
5	3	47	0	-1	-20	1500	-80	1654.432	1	0	1
5	3	48	0	1	70	250	80	752.9808	1	1	1
5	4	49	0	1	70	250	-80	752.8272	1	1	1
5	4	50	0	1	110	750	-80	603.1396	1	1	1
5	4	51	0	-1	-110	250	40	602.836	-1	1	0
5	4	52	0	1	40	250	40	752.9231	1	1	1
5	4	53	0	-1	-70	250	80	902.9582	-1	1	0
5	4	54	0	1	20	1500	-80	754.2486	1	1	1
5	4	55	0	-1	-110	750	-40	602.3697	-1	1	0
5	4	56	0	-1	-110	1500	40	602.8277	-1	1	0
5	4	57	0	-1	-40	250	-40	1954.491	-1	1	0
5	4	58	0	-1	-20	250	-80	1053.334	-1	1	0
5	4	59	0	-1	-110	750	-80	753.1135	-1	1	0
5	4	60	0	-1	-20	250	80	1354.087	-1	1	0
5	4	61	0	-1	-70	1500	80	1053.198	-1	1	0
5	4	62	0	-1	-20	750	-40	1504.675	-1	1	0
5	4	63	0	1	110	750	40	752.89	1	1	1
5	4	64	0	1	110	250	-80	752.8497	1	1	1
5	4	65	0	-1	-110	250	-40	753.0471	-1	1	0
5	4	66	0	1	70	750	-40	902.9542	1	1	1
5	4	67	0	-1	-20	250	40	1053.296	1	0	1
5	4	68	0	1	20	750	40	1353.51	1	1	1
5	4	69	0	1	110	1500	-40	752.9634	1	1	1
5	4	70	0	-1	-20	250	80	1654.474	-1	1	0
5	4	71	0	1	20	1500	40	1503.977	-1	0	0
5	4	72	0	-1	-40	1500	-40	1353.367	-1	1	0
5	4	73	0	1	110	750	80	602.7839	1	1	1
5	4	74	0	-1	-20	250	-40	1053.033	1	0	1
5	4	75	0	-1	-110	250	80	752.9978	-1	1	0
5	4	76	0	-1	-40	250	-80	1353.469	-1	1	0
5	4	77	0	-1	-20	750	-80	903.0703	-1	1	0
5	4	78	0	-1	-70	1500	-80	902.8713	-1	1	0
5	4	79	0	1	40	750	-40	1655.25	-1	0	0
5	4	80	0	1	40	250	-80	1504.538	1	1	1
5	4	81	0	1	110	1500	-80	602.8589	1	1	1
5	4	82	0	1	70	1500	-40	752.8659	1	1	1
5	4	83	0	1	20	750	80	902.9578	1	1	1
5	4	84	0	-1	-110	750	-80	602.8206	-1	1	0
5	4	85	0	1	20	750	-40	753.0278	-1	0	0
5	4	86	0	-1	-110	250	80	602.9335	-1	1	0
5	4	87	0	-1	-40	750	-40	902.9756	-1	1	0
5	4	88	0	1	70	250	40	902.9171	1	1	1
5	4	89	0	-1	-70	750	80	902.9459	-1	1	0
5	4	90	0	1	110	750	40	752.9306	1	1	1
5	4	91	0	-1	-20	750	80	902.9933	-1	1	0
5	4	92	0	-1	-110	250	-40	752.9338	-1	1	0
5	4	93	0	-1	-40	250	80	903.0676	-1	1	0
5	4	94	0	-1	-40	250	-40	1354.051	1	0	1
5	4	95	0	1	40	1500	-80	1203.311	1	1	1
5	4	96	0	1	40	250	80	902.9645	1	1	1
5	5	97	0	-1	-70	1500	80	903.1066	-1	1	0
5	5	98	0	1	40	750	80	752.7778	1	1	1
5	5	99	0	1	20	250	-80	902.9408	1	1	1
5	5	100	0	-1	-20	250	-40	1353.946	-1	1	0
5	5	101	0	-1	-70	1500	40	753.0653	-1	1	0
5	5	102	0	1	40	250	40	1804.782	-1	0	0
5	5	103	0	-1	-40	250	80	1053.328	1	0	1
5	5	104	0	1	70	750	-80	602.8798	1	1	1
5	5	105	0	1	110	1500	-80	603.1882	1	1	1
5	5	106	0	1	20	250	-40	903.1643	1	1	1
5	5	107	0	1	70	1500	-80	602.7661	1	1	1
5	5	108	0	1	20	1500	-40	1203.543	1	1	1
5	5	109	0	1	70	250	-80	902.9799	1	1	1
5	5	110	0	1	20	250	80	1203.183	1	1	1
5	5	111	0	1	40	1500	80	1504.214	1	1	1
5	5	112	0	-1	-110	250	40	602.8182	-1	1	0
5	5	113	0	1	110	1500	80	1053.115	1	1	1
5	5	114	0	-1	-40	1500	40	903.0202	-1	1	0
5	5	115	0	-1	-70	250	80	602.8257	-1	1	0
5	5	116	0	-1	-70	750	-40	902.9613	-1	1	0
5	5	117	0	1	110	250	-40	1053.107	1	1	1
5	5	118	0	1	40	750	40	902.927	1	1	1
5	5	119	0	-1	-110	1500	-80	752.8465	-1	1	0
5	5	120	0	-1	-20	1500	-40	902.9831	-1	1	0
5	5	121	0	-1	-20	750	-80	752.9074	-1	1	0
5	5	122	0	-1	-20	1500	40	902.9195	-1	1	0
5	5	123	0	1	110	750	-80	602.9837	1	1	1
5	5	124	0	-1	-70	1500	-80	752.9208	-1	1	0
5	5	125	0	-1	-70	250	40	752.7719	-1	1	0
5	5	126	0	1	40	750	-80	753.3117	1	1	1
5	5	127	0	-1	-40	1500	-80	903.2073	-1	1	0
5	5	128	0	-1	-40	1500	80	752.7865	-1	1	0
5	5	129	0	1	20	1500	-40	1203.056	-1	0	0
5	5	130	0	-1	-20	250	40	1353.494	-1	1	0
5	5	131	0	-1	-40	1500	80	752.9291	-1	1	0
5	5	132	0	1	70	1500	-80	602.7385	1	1	1
5	5	133	0	-1	-70	250	-40	903.0352	-1	1	0
5	5	134	0	-1	-110	750	40	602.513	-1	1	0
5	5	135	0	1	110	1500	-40	602.7562	1	1	1
5	5	136	0	1	110	750	-40	602.7278	1	1	1
5	5	137	0	1	20	250	40	1053.545	1	1	1
5	5	138	0	1	110	1500	80	602.7839	1	1	1
5	5	139	0	-1	-40	250	40	1053.447	1	0	1
5	5	140	0	-1	-110	1500	40	602.7602	-1	1	0
5	5	141	0	-1	-110	1500	-80	602.6536	-1	1	0
5	5	142	0	-1	-20	1500	-80	752.8	-1	1	0
5	5	143	0	1	70	750	-80	752.8244	1	1	1
5	5	144	0	-1	-40	750	40	902.91	-1	1	0
5	6	145	0	1	40	1500	-80	1504.493	-1	0	0
5	6	146	0	1	70	1500	-40	602.8072	1	1	1
5	6	147	0	1	70	1500	40	602.7953	1	1	1
5	6	148	0	-1	-20	1500	-40	902.9254	-1	1	0
5	6	149	0	1	40	1500	80	1203.851	1	1	1
5	6	150	0	-1	-70	250	-40	902.9475	-1	1	0
5	6	151	0	-1	-70	750	-80	752.8434	-1	1	0
5	6	152	0	1	70	1500	40	1353.631	1	1	1
5	6	153	0	1	70	750	80	752.8154	1	1	1
5	6	154	0	-1	-20	750	80	1353.372	1	0	1
5	6	155	0	1	40	750	80	752.8691	1	1	1
5	6	156	0	1	110	1500	40	752.9318	1	1	1
5	6	157	0	1	40	250	-40	1053.495	-1	0	0
5	6	158	0	1	20	250	-40	752.7751	-1	0	0
5	6	159	0	1	20	750	40	902.8851	-1	0	0
5	6	160	0	1	20	250	40	1203.677	-1	0	0
5	6	161	0	1	40	1500	-40	1203.564	1	1	1
5	6	162	0	1	70	250	-40	752.8031	1	1	1
5	6	163	0	1	40	750	-40	752.809	1	1	1
5	6	164	0	1	70	1500	80	752.9101	1	1	1
5	6	165	0	1	20	750	-40	902.9598	1	1	1
5	6	166	0	1	70	750	80	902.497	1	1	1
5	6	167	0	1	20	1500	40	752.8339	1	1	1
5	6	168	0	-1	-110	1500	80	752.7869	-1	1	0
5	6	169	0	1	40	250	80	1053.513	-1	0	0
5	6	170	0	-1	-70	1500	40	602.791	-1	1	0
5	6	171	0	1	20	1500	80	602.8486	-1	0	0
5	6	172	0	1	40	750	-80	752.764	-1	0	0
5	6	173	0	-1	-70	1500	-40	903.0036	-1	1	0
5	6	174	0	1	110	250	-80	752.7846	1	1	1
5	6	175	0	1	110	250	40	602.3065	1	1	1
5	6	176	0	-1	-20	1500	80	1353.758	-1	1	0
5	6	177	0	1	20	750	-80	902.9949	1	1	1
5	6	178	0	1	40	750	40	902.9219	-1	0	0
5	6	179	0	1	70	1500	80	602.789	1	1	1
5	6	180	0	-1	-20	1500	80	1053.234	1	0	1
5	6	181	0	-1	-110	250	-80	752.8359	-1	1	0
5	6	182	0	-1	-40	750	-80	602.7673	-1	1	0
5	6	183	0	-1	-20	750	-40	752.8035	-1	1	0
5	6	184	0	1	70	250	40	753.0357	1	1	1
5	6	185	0	1	110	250	-40	752.8525	1	1	1
